Date,smoothed_gdp_1,smoothed_gdp_2,smoothed_gdp_3,smoothed_gdp_4,smoothed_gdp_5,smoothed_gdp_6,smoothed_gdp_7,smoothed_gdp_8,smoothed_gdp_9,smoothed_gdp_10,smoothed_gdp_11,smoothed_gdp_12,smoothed_gdp_13,smoothed_gdp_14,smoothed_gdp_15,smoothed_gdp_16,smoothed_gdp_17,smoothed_gdp_18,smoothed_gdp_19,smoothed_gdp_20,smoothed_gdp_21,smoothed_gdp_22,smoothed_gdp_23,smoothed_gdp_24,smoothed_gdp_25,smoothed_gdp_26,smoothed_gdp_27,smoothed_gdp_28,smoothed_gdp_29,smoothed_gdp_30,smoothed_gdp_31,smoothed_gdp_32,smoothed_gdp_33,smoothed_gdp_34,smoothed_gdp_35,smoothed_gdp_36,smoothed_gdp_37,smoothed_gdp_38,smoothed_gdp_39,smoothed_gdp_40,smoothed_gdp_41,smoothed_gdp_42,smoothed_gdp_43,smoothed_gdp_44,smoothed_gdp_45,smoothed_gdp_46,smoothed_gdp_47,smoothed_gdp_48,smoothed_gdp_49,smoothed_gdp_50,smoothed_gdp_51,smoothed_gdp_52,smoothed_gdp_53,smoothed_gdp_54,smoothed_gdp_55,smoothed_gdp_56,smoothed_gdp_57,smoothed_gdp_58,smoothed_gdp_59,smoothed_gdp_60,smoothed_gdp_61,smoothed_gdp_62,smoothed_gdp_63,smoothed_gdp_64,smoothed_gdp_65,smoothed_gdp_66,smoothed_gdp_67,smoothed_gdp_68,smoothed_gdp_69,smoothed_gdp_70,smoothed_gdp_71,smoothed_gdp_72,smoothed_gdp_73,smoothed_gdp_74,smoothed_gdp_75,smoothed_gdp_76,smoothed_gdp_77,smoothed_gdp_78,smoothed_gdp_79,smoothed_gdp_80,smoothed_gdp_81,smoothed_gdp_82,smoothed_gdp_83,smoothed_gdp_84,smoothed_gdp_85,smoothed_gdp_86,smoothed_gdp_87,smoothed_gdp_88,smoothed_gdp_89,smoothed_gdp_90,smoothed_gdp_91,smoothed_gdp_92,smoothed_gdp_93,smoothed_gdp_94,smoothed_gdp_95,smoothed_gdp_96,smoothed_gdp_97,smoothed_gdp_98,smoothed_gdp_99,smoothed_gdp_100
2000-03-31,-3.94563255243275,2.09050678343197e+15,-2.98524666873362e+16,1.99565659513165e+15,618342368611962,2.00117387308498e+15,934468993014686,7.30864650615405e+15,2.00355727597531e+15,654160338695262,6.24084358519102e+15,1.51221842101147e+15,2.50424021639167e+15,531987399189628,1.03047198066086e+15,7.75773294896194e+15,-3.23315082641847e+16,-4.28595723316483e+15,-2.33395852808257e+15,1.45964397298683e+15,2.23363510480047e+15,1.15227909060132e+15,3.63072127516711e+15,-868464421578957,-1.39337472730336e+15,-25.3446332214263,-27.2106581888769,2.0517929718412e+15,7.09488595399296e+15,77707606322686.1,2.35457237324558e+15,2.6763022920301e+15,690559579444850,64863689329838.6,2.84499264613893e+15,-13.3889687346035,-2.14656454654705e+15,1.59490207761187e+15,-73.9883426344858,-911983192704973,-329721266807925,-1.2783736898817e+15,974755552345229,-915365034678271,694451250593450,2.59434591494264e+15,3.88646689220422e+15,2.20239044999683e+17,4.33865248128226e+15,2.97516414887911e+15,1.16011039840433e+15,77880310067098.1,921657728569247,1.61819986780652e+16,602417485793965,-812595293251528,46067978562338.1,6.11100097253049,-2.62392834149443e+15,-1.25680695146457e+15,302927197157474,-4.57620040013302e+15,9.48914166967586e+15,1.41341352822228e+15,2.82472465909646e+15,1.26114557741197e+15,10.5175713072404,6.20747027410441e+15,-285282309639354,-1.58629542101274e+15,-25800990527308.8,2.85062124421894e+15,-4.0733162965666e+15,778608703798237,7.06705734702444,7.16354451339228e+15,1.01555065255248e+15,5.91566397140823e+15,-927002710828141,1.04313445763795e+15,-758609943689417,820461750151473,-7.71179113155844e+15,1.23420012293476e+15,1.21950517655555e+15,215238966843673,733769692206146,413910951337118,-447799118901957,-2.43805741292564e+15,1.0138050017238e+16,788795312958039,1.27256512717126e+15,1.05378660092848e+16,1.01437475501375e+15,-8.18681022935939e+15,4.15275418376502e+15,-1.3276110945635e+15,159376584470275,7.5198164190139e+15
2000-06-30,5.337028216547e+15,1.41546654506677e+15,-8.37930371480995e+15,2.69020428380258e+15,2.91061528422581e+15,1.29295547816252e+15,7.13572549179504e+15,4.59353512455045e+15,1.80623274884587e+15,-2.73765868919251e+16,-516075450280053,1.34777504934106e+15,-615253231705323,3.11694735993101e+15,-1.94974025775731e+15,2.69328186764563e+15,-4.27241763853197e+15,-658634164745076,9.08556724683672e+15,1.57662755679364e+15,1.42521731782398e+15,2.09900075019645e+15,658411075215302,-2.87229202559288e+15,-1.81975637813302e+15,1.19916151045948e+15,1.44729504239587e+15,-5.57136075622179e+15,1.584680150068e+16,1.31645362506799e+15,-36.175091148211,1.87632631767099e+15,-99774086602474,-481413549288941,-2.38540686531459e+15,-854685008096377,-919718848336529,-995265653668041,138957045724841,-862888955285820,1.22945530109242e+15,2.30090951956668e+15,-1.61847089536009e+16,-1.22808971113464e+15,-1.22056123114369e+15,44.7105950771429,-1.28788835802388e+15,8.73538243904161e+15,1.04558108161112e+15,2.69291164646721e+15,-121.455134409697,-1.26805150954192e+15,3.48571901400455e+15,9.92810570980852e+16,-671252531885041,741842105122430,-2.12033963653495e+15,540444772509421,-446337295617486,-3.00396311432357e+15,605484387030754,811701211309365,-3.7996373040369e+15,516242907260759,1.77221400400263e+15,4.54256026224926e+15,817672218642955,2.89409361397697e+15,2.61623091711851e+16,-913091622744182,-1.82610875729104e+15,-5.83602460666819e+16,3.55628389045825e+15,3.56445986171921e+15,7.53489606782274e+15,-2.6235449696013e+15,684307196257357,5.86725492597473e+15,563855087699482,-4.10824968382002e+15,-3.49407745498819e+15,1.61791010329359e+15,-2.11429325853799e+15,750539882288267,2.35835721982029e+15,917969216944352,928738609843178,1.58277241779091e+15,1.83201020310267e+15,-1.4033954915706e+15,2.44466004633163e+15,1.33298105718151e+15,-920493717970756,1.9335371459392e+15,5.71700370454496e+15,67.7378735059408,-363876487899832,-2.0515036056136e+15,4.54159406526418e+15,1.55551296288535e+16
2000-09-30,1.61713363756786e+16,-15.8502404589303,3.09316520631223e+15,2.99621485779262e+15,3.06921708872924e+15,3.65429257673935e+15,-4.78200817297208e+15,2.16359250615056e+15,-340884343234985,-643408500415931,735841957552364,-5.01249017107712e+15,2.9312383048894e+16,572102996711825,-264696885881130,706495485377632,-1.91242960555264e+16,-5.29290365588125e+15,1.43252383467263e+15,3.51652386824843e+15,725892169113245,434553358142320,57.5787059765235,1.03743902711645e+15,40.4280767478824,1.15322708206137e+15,-789409201212108,3.37467653257642e+16,1.68424136962825e+15,-1040200657673.79,5.19578907046396e+15,-3.8355816647236e+15,1.02753801078867e+15,1.25305718564303e+15,-722160333971535,2.54621381467056e+15,-5.61105481130572e+16,6.26580744689066e+15,2.29983222558057e+15,-4.99715026324204e+15,1.96598538100005e+15,-169575985891237,-589850815249770,-656748003285293,16.1634643807998,2.9673910958935e+15,-3.37094021163162e+15,4.65378640834129e+16,599369534258379,3.7536515082995e+15,-2.00561803057908e+15,-287908405682928,9.41977810843604e+16,1.65947677260259e+16,-6.36027985178069e+15,921714265903775,1.26084532436204e+15,-4.02196849956897e+15,7.59797376251162e+15,5.06232304473296e+15,924245438419295,3.91507211588958e+15,-7.60737414499805e+15,2.74278966380186e+15,485643088643464,1.58254679106037e+15,2.81645291121802e+15,4.5447516484674e+15,-2.49884628107908e+15,3.00688657435852e+15,2.81105742916693e+15,719501182356096,1.04541463804187e+15,-1.11322659312968e+15,1.22983880546487e+15,606074912451069,-1.33084723765752e+16,5.61191538662364e+15,-578062959847364,-62231886393059.2,-808257663770635,605414223401920,6.93007773883592e+15,79.6349334997743,-1.71840854898666e+17,920948156855593,-6566.6230024142,-1.87683776322184e+15,5.1150447574487e+15,-286150105798918,3.31467714688552e+15,5.09997620983747e+15,-636669042417930,5.85359401057655e+15,2.066691551814e+15,-2.49652132232534e+17,525487891102747,6.40230578302744e+15,-1.50710557415643e+15,590684017412390
2000-12-31,643560390263250,4.54594161313556e+15,1.81873130766326e+15,-2.66012671633337e+15,-1.80159725850946e+15,-9.16975896952894e+15,-2.26133596683596e+15,1.99717992165186e+15,620141702575638,-327485558109254,1.5777704497682e+15,932070476877806,28.2718147227899,73.9379616794778,609545311441620,1.72932992381868e+16,-1.81374618823281e+15,-3.24995625301516e+16,-40.230579712362,2.73577769881786e+16,721457359755961,411687938308735,7.15480157733773e+15,8.49392051283976e+16,-3.3751623790161e+15,3.69974482751414e+15,4.48895585715493e+15,1.8015192271836e+16,17.5989478185235,2.39049600616506e+15,2.64581084538152e+15,-615104866709299,1.89782637649204e+15,-61.3482341268524,2.62558178894664e+15,1.72849963203605e+15,-3.32731851805621,-2.86880987709652e+15,809554665262413,-2.07411287453901e+15,841956933902546,-8.36333892666363e+15,1.52337654052058e+15,-1.46296202693251e+15,1.55875704780808e+15,2.1961995941704e+15,98799675790288,1.62953092826076e+15,7.10191584843431e+15,2.03188748593591e+15,-4.87073007502826e+15,1.00836999705564e+15,1.03565971457598e+15,-1.15426829797107e+16,1.21497923323467e+15,103.040308891253,418202154081618,-1.65798474725676e+16,2.36765291489031e+15,-4.08167873375978e+15,3.67623920086641e+15,2.32559050688427e+15,-611313850022458,4.37817690139222e+15,-2.07443421930669e+15,2.04578462466394e+15,575063359693237,-3.87886232704508,3.54828226112369e+15,28.8948278014633,7.41418876444752e+15,2.02170294386449e+16,1.18700695560138e+15,3.14772711966243e+15,1.92130814994399e+15,1.5214351581086e+15,792580987006462,-3.65704165373067e+15,549345723310393,1.45681513371572e+15,-1.47521151699986e+15,815687191951074,-3.48759118668404e+16,437586928060346,0.327507569379044,-1.21668982781634e+15,-2.60170763089164,-5.3473985954145e+15,4.72309348207304e+15,-2.16458703414771e+15,3.20440189233578e+15,1.1072354097522e+15,795607066539320,1.20049660366173e+15,-5.55606564186647e+16,-3.62693507568363e+15,1.13624185110948e+15,-8.98441817438916e+15,2.15629658072733e+15,830334521659696
2001-03-31,3.00567603610436e+15,1.63710890323696e+15,1.26646106346256e+15,2.15793648670864e+15,-125982164602133,-457210485777286,624369294040052,8.21866945798843e+15,534343385255213,254152001757417,-4.58780198765283e+15,4.40926688865017e+15,3.34798546762241e+16,-36.2853196553027,1.50917281579083e+16,-1.49870848076024e+15,444238045163035,-1.19229450666458e+15,18.6788181411668,289722675771025,1.26421791853207e+15,1.57464570401754e+15,1.02920108470572e+15,-2.07742668680276e+15,-109.760893478764,1.05553429618421e+15,896435672741119,-9.51106028238351e+15,3.53576927257665e+15,3.55419532483006e+15,1.3362230008787,2.01136801680336e+15,413840373969065,-2.23027345542003e+15,3.73544068077693e+15,380219653208491,55991922241721.1,3.19707877025426e+15,-521837121355659,-2.08341014602081e+15,18.3473012021963,1.13968033931291e+15,-90.9912608717749,59.750600361296,-18.6202594978933,1.85286881836709e+15,-531716264907664,-2.52943925202474e+16,171258233599574,4.55536301001177e+15,-2.45223614823516e+15,-1.08827677622461e+15,1.78318019141416e+17,-1.50709043069945e+15,1.45884404035886e+15,389240490377833,478753716774183,-1.25642716874801e+15,2.24072231965264e+15,2.6985853374449e+15,-56439190844984.5,17.7605070920524,-14.7674948636853,1.19193046040786e+15,-4.88328125686828e+15,-1.1387121451063e+15,1.19370571206716e+15,1.42824927595227e+15,554634240909193,1.68208592274543e+16,1.4700633225676e+15,-4.93073818782469,880568987240610,2.51827363137187e+15,557844732116009,-18.8314398203129,1.18956960322129e+15,-1.72770501231909,1.30300888579811e+16,-18.3201664973662,-475965404711681,-239641029617184,-2.73312657993605e+15,555627019178988,336295378994006,4.29594221015303e+15,-57633064119064.7,-10.6734064107832,2.18224792892498e+15,-755840361086314,1.76990521549167e+16,1.92124194298392e+15,745221194385456,3.46385250246051e+15,1.26651701986697e+15,-8.71195745432633e+15,405672428123762,1.8677930793676e+15,-1.8467468549408e+16,3.8133871114372e+15
2001-06-30,16506603615202.6,379529795068980,-628475598390515,446035581894997,2.43506541661701,503142744772775,-23595985066337.8,757541704216636,234983705116647,5.37383553146529e+15,-2.89353899177012e+15,1.76958675908848e+15,-1.29753277892051e+15,-56.9524787716792,315554623814693,1.01376627318672e+15,659353589955012,653192818217068,-283714705734685,-249436858857795,4.5434587759729e+15,274623136112146,6.59392911685982,-97677075560184.8,-78301023238248.3,118539927347172,207952726722788,-1.35058833146169e+15,-647145901391078,415915622547755,-274526639817282,5.4469090311027,126413577749396,24752690380469.1,-23072229049045.4,1.17798024101518e+16,269789706494492,-2.85633695455797,330870715005650,23415849249138.6,-2.6086550731507,2.33229044143118e+16,429073548482170,-138214914727782,-230937700265304,552952599197310,-410517301768724,-734957185657143,47282457088937.4,1.27465845484661e+15,-519071407287255,1.37617822756657e+16,-1.03225145138811e+16,6.44255533634634e+15,341558797390103,189043234023315,245199237855600,329952041548085,4.26371178006241,-1.01576545039156e+15,372626099660655,3133484862235.15,-3.22782717362594e+15,-1.20696897116093e+15,-6.30882390494829,-202585116393809,-27133901428611.6,2.26016187162536e+15,591250238212858,388913782189042,748036998657601,-1.8545428809987e+15,437029953106270,316449966891146,-1.05596699597798e+15,167682931326904,12.10508952241,-1.06066435887334e+15,1.23224255341725e+15,426420180157444,-297407010574243,156187874229525,226701566036638,289302106292464,-4.93195893240801e+15,-1.5715553279097e+15,336188496050805,-7404499484459.16,390691113298137,-2.92127872158988e+15,-697487499058167,322729681263513,331672431432562,379221591758793,-452654048237469,-62780537178076.7,6.21408367886383,-475445998274023,-173043739655577,-1.56506255429216e+16
2001-09-30,-175813202845570,-156747542515500,132795917495877,-133216436675639,-147894374278190,-341138648708631,287293830217265,-188005598626423,-94331104547362.7,569597990589466,-25202828025125.6,-581092427574404,-1.14374791848973e+15,152771305769693,-1.99970600954857,-404931001657525,-51562795569560.9,101267492638642,-56662758429497.8,526586377321025,-129.0602269283,-83714124961712.3,-183212563494161,-2.3945478230778,385019871682303,-79199451307117.2,-999860322430748,1.04351606367298e+15,1.25816061630707e+15,-1.65312693161004e+15,-5.13567187351665,-634358643511478,-151692113855795,236356065084267,-183.56077546689,0.836448223386344,417163649357407,-65169089784647.2,288607477891581,141283509221989,-94082689115719.2,-1.09646323967492e+15,-87433995748331,24303480506197.1,-254975011292322,-190825910670334,370884573586329,125868606903355,-357504196443351,-402031980625957,345261403147171,9.87037998931539,-292668597523669,4.37527599246157e+17,-33097760522843.9,-70215150414728,74455147254227.4,92130492788000.4,80798676964578.4,-2.67582858309854,20378891085245.6,4.86952986093953,-5.7456567286973,-213199976939354,-131433997003524,-167616957695275,571797327431583,4.17176120708675e+15,-130666322448048,140486518401773,-145081268375497,315287202293444,-78635339353996.2,-69176084719353.9,98298721070207.7,0.57473653548176,1.25773133013848,1.15881058027235e+15,-42825308056243.4,-252236537490881,-370413454498865,-108705970640636,-1.3833908859133e+15,-77037538321367.4,-71643037499555.9,-3.56772017542501,-65205426666087,1.7971073754873,522035681147258,-39833208358008.9,-693580874690826,-81889289881982.3,-99142819455224.8,0.38979995291039,-0.827598302351647,-0.427166344633912,-46346230995999.4,68037616601873.1,116259149959982,-5247932098517.93
2001-12-31,-776955599820499,-2.72316761186363e+15,-3.38770792689596e+16,-1.80166647497184e+15,-1.49427726185458e+15,1.14460469216978e+15,-5.28936611791828e+15,7.88118731766236e+15,-464232996192839,-21.2802860583343,94427492883490.9,-533695508618494,-1.7859793036782e+15,3.06982782199841e+16,-2.09309158021498e+15,-742901799135125,6.62607534884865e+15,2.20849099043384e+16,357375245452289,-4.50082923199202e+15,-1.66643546810199e+15,-10872245342702.1,-109975738746241,-68103009655794.1,2.64319916763724e+15,-5.05956196103854,-853316094171656,1.1897391795807e+16,-7.06669970035998e+15,-561986485392330,-1.62894661319641e+16,-2.28738162217682e+15,-19.7546573781105,2.21506721263772e+15,-675322757770764,1.24257170731886e+15,931636312593131,7.49666902890896e+15,-23.696722210804,695834570583059,-1.7402579885994e+15,4.06195540311436e+15,-2.13446785815649e+15,1.22096983763724e+15,-2.78225001536e+15,-317541748980216,-321033877170075,1.10352196527017e+16,1.25946263277182e+16,-1.10850665233803e+15,4.36828542886849e+16,1.11885314227916e+15,1.72197072659279e+16,480590762261647,-951196661794805,-419951578836884,-2.07410993417198e+15,6.15799548676703e+15,5.46240958696743e+15,3.71022235185131e+16,-329938740593188,1.10820326842163e+15,1.61545488214269e+15,1.0114284327048e+15,-1.73036314942926e+15,-1.27409005001634e+15,-2.51177546534011e+15,-2.22436182660036e+15,-484567543887362,-278413661638698,740715677276179,-7.25435792104605e+15,2.258775895839e+15,87600457475189.2,-417795339478976,-1.4030976071504e+15,-943426070270887,1.45661734736501e+15,-1.46750046031537e+15,-22725112284120.6,769984764035720,-657510580203544,-2.73094701007656e+16,-1.27498850457428e+15,-4.49648456450724e+15,-1.29286903531467e+15,-368441754110926,-437221637506348,-9.45016252486716,875809437313728,2.8132139414144e+15,-1.62003036687008e+15,-15.72502159963,-641654123537163,-1.4523688091823e+15,6.3107477313997e+15,-444286991183772,71561131407193.5,4.47492469822585e+15,5.17412805445794e+15
2002-03-31,-5.1354974325428e+16,-1.05922298000148e+15,-32262226171462.1,-3.0104676160459e+16,-1.88215638748022e+15,-3.07572700029587e+15,-18.8624134145805,-32.447591458004,-2.40324286586541e+15,1.2398379084699e+15,8.27877751498138e+15,-1.65301543397966e+15,-312063174584936,-1.27047148309858e+15,-8.65671386609759e+15,2.31013191437286e+16,-1.52623274719868e+15,4.5033231828222e+15,-38.8509454647597,1.63072415191524e+15,-995102164715002,-795834148222077,-2.68992086108545e+16,1.92675662370403e+16,1.14718470613489e+15,318759066220496,-446135178813513,2.15187995779785e+15,-278459676600432,-686521172093530,-8.24859611125074e+15,8.40167373900838e+16,1.93244049863365,6.58178476478082e+15,-7.84979686736871e+15,7.08685520482157e+15,-363471583553300,-3.24115222766699e+15,-1.7547317751366e+15,20.0988805167553,-684453820671507,-1.83549322639548e+15,1.55737162520128e+15,1.98476279097053e+15,-379803764772594,-9.12522229310736,-3.74987866480504e+15,1.06133439365817e+15,2.42872638121149e+15,-4.27849372386161e+15,-6.79926895259493e+15,1.13449932976479e+15,2.06170063353373e+15,-2.96600681791389e+15,1.95129071141737e+15,-230337640952028,-719321705390727,24.2862860449936,-2.02527091730325e+15,-154838503229090,-1.78634820970016e+15,1.36558104988761e+16,-3.19499831350999e+15,-286329574349241,-1.84495794183876e+15,-694455924592964,841375452922442,-3.13137686832339e+15,-3.87078520014052e+15,884936850279178,-1.05644505562279e+15,2.66151920126337e+15,-1.12747193841355e+15,-1.81289882893529e+15,-1.71925640634421e+15,-1.09474226927519e+15,1.82873755829504,-94.451807719936,-1.35380699795996e+15,4.2105698875635e+15,759665281897605,-670804321941578,825420084736989,-1.55198291854738e+15,-1.13533117688153e+15,13.0912945245276,-675974569630921,-188821047820273,-1.76423040464023e+15,3.55861996787866e+16,-0.167979576323868,-956632985633041,-186338802743077,-1.00364955042989e+15,-2.02913869371391e+15,1.29005622054846e+15,1.50977388213911e+15,1.71290361129884e+15,3.1031980201003e+16,-1.11668128719143e+17
2002-06-30,-1.13698260300907e+15,-733873496877718,2.00424433503205e+15,-1.11856914723906e+15,-921056351884800,-7.05936703804999e+15,-7.80836820146592e+15,-2.93130016238798e+15,-327296972161358,-2.76369695683873e+16,1.1924843116843e+15,-5.36580100626128,-406143930081699,6.33021266977065e+15,-18645613513654,1.33420571783246e+15,-2.18879745241533e+15,1.8506886844079e+15,599487063336802,2.11951035008099e+15,-601374209973151,-1.49170070886293e+15,1.89643991114657e+15,-3.69551524492217e+15,1.25266931119775e+15,-444614332667264,-733106299524983,2.62171653372481e+16,1.86015807122115e+15,-2.17523376109703e+15,-3.61252954639632e+15,-6.57668312817089e+15,-56.5824124479636,-2.64885000571186e+15,717073377099894,-910167654225728,4.46263053125717e+15,-1.10642211772575e+15,-1.273999895404e+15,-1.03857372930897e+15,-709436685166945,-18.0017030625695,5.67530394417442e+15,383649076365240,-1.64120176178989e+15,239289577952820,60344519553125.4,-380880695531753,-1.01265336212837e+15,-2.12018377033718e+15,5.68428090875835e+15,-202696198642851,-3.7392706374909e+15,-1.08845313277302e+15,-1.17888593705651e+15,-754767249788754,97564915362538.8,-1.47703520140735e+15,869529363784319,865820860249221,349121594020542,1.48599022653766e+15,-6.30472528866155e+15,-2.79003041878599e+15,-1.6538255129951e+15,2.2358215306056e+15,-1.76777053062624e+15,-1.71056547426377e+15,2.13881414323255e+15,489243804941431,-4.03243949205444e+15,7.17107861161828e+15,-336091864160086,593138029142005,-2.16571344471621e+15,-1.42051753653136e+15,-1.04441920041136e+15,-3.03344117628564e+15,-562465251705325,9.05170283925797,626362166792458,-6.4012856684205e+15,7.86199007027643,-1.1237599104621e+17,-2.36179455024338e+15,7.30949404380858e+15,-649880467170314,-340576650337686,-1.70525934652139e+16,1.45628164759569e+15,-622077270665530,-6.67025152287763e+15,6.05465982211368e+15,-2.38149638728408e+15,-2.69055308891193e+15,-672367078731904,-831686441909270,2.00587211674819e+15,4.11055865368852e+15,-3.39409951800072e+15
2002-09-30,-2.174759163769e+15,-1.15269395647015e+15,-45.1066615486288,-2.79707795675428e+15,-1.6979216359544e+15,-5.03466259555214e+15,329198143331523,786181095085586,-1.39088685789641e+15,-4.19733383317462e+15,5.39557453607751e+15,-2.12229737358996e+15,-1.72938825470844e+15,-1.01986672118676e+15,108506808566414,-167712620191731,3.29676950037089e+15,-1.60947524303871e+15,-1.261583503545e+15,2.24456136228326e+15,-295501723171572,1.26153428527468e+15,1.56744207797441e+15,1.79229552461411e+15,-15.1006305765664,-1.06534986812375e+15,15.6107760196487,-7.8676872665268e+15,-1.10890348079291e+16,-2.44515363994614e+15,-2.12776199667009e+15,1.3358320444113e+15,-725523293272271,-820307281752545,-998885856293229,409990046520948,-2.60323421444396e+15,1.33755780530663e+15,-1.30704200114128e+15,-10.4573454388075,29.0679638742,2.92884756939832e+16,-1.48165049459676e+16,1.03006086073045e+15,-1.42198479092474e+15,-1.30177118821841e+15,-9.98886914456349,94928931624566.6,-1.73385511592386e+15,-1.60265819316888e+15,-7.17849295447344e+15,-378306591456278,1.36040083644045e+15,602268222410650,-898490900623307,-608215334828449,-2.1362140381732e+15,-87195730925772.8,-1.11173951587716e+15,4.43202333465724,100987154719011,-8.80197199666963e+16,1.21482647207875e+15,-1.90351051428924e+15,1.35748404597348e+15,-1.94159807007535e+15,25.6649815694932,-1.92043926422917e+15,-207536587568305,-5.92325790289963e+15,-1.81554118373853e+15,6.17593093582259e+15,-997615431043522,-479694383684456,-2.00937842826131e+15,19.9077122720104,-413859338179626,-2.14688528026154e+15,-748025549485270,-1.49154142357675e+15,1.23049641900396e+15,-766904079808130,-1.9750975525252,-2.2143859824969e+16,-2.59776614997254e+15,746345630328754,-1.89398019166668e+15,-1.11014175547345e+15,-681303292694847,123855637107398,-2.91027207988812e+15,52163265474901.2,-649141578764156,-1.16150617710424e+15,1.87186635611474e+15,5.81853664632222e+15,-490284007184349,786768366317604,2.50311645242528e+15,2.38536965490344e+15
2002-12-31,1.39714515814794e+17,-1.06495079491924e+15,-2.75203505177462e+16,-3.25311068022461e+15,9.07900638772209e+15,2.57890904304775e+15,-457434699897848,-4.00553533238304e+15,-992762974837004,-4.81673313833826e+15,52.3626463531958,-2.60389816251492,-1.25919653012988e+16,5.60721017903956e+15,4.01336440404044e+15,-534000074661081,4.71799870350575e+15,2.55595382486651e+15,0.326265394470981,-2.1512360845134e+15,-1.53059486025709e+15,-1.45673711904377e+15,-2.49827581242405e+15,-2.04409271151877e+15,648039349798650,-1.17011560353375e+15,-200360031283925,-8.28204068774764e+15,-7.47571800266347e+15,-5.28147393577899,-2.89978144237642e+15,-3.39283400273864e+15,-51.3891793062137,1.47318964604909e+15,-1.57090053094964e+16,3.03372365389855e+15,803430029907653,1.62530743373931e+15,-530092354711572,-3.19678014679489e+15,-2.40052609139577e+15,2.52846730691033e+16,4.55738824899123e+15,-4.32462896883146e+15,1.40376263926296e+16,-1.80989768009502e+15,119775389769729,1.57062559973622e+15,-9.23606180351489e+15,-2.71700960972811e+15,3.28843428690083e+15,-5.91232355303485e+15,475156802916756,-1.92377056125975e+16,-265577669301159,-1.6441120162318e+15,-1.90829759672828e+15,3.64397654236516e+15,-1.78194423934389e+15,-350.198157190006,-544654352635903,-6.27796759747814e+15,1.02624141873119e+16,-869693682151690,-1.88574550338913e+15,1.79259279897836e+15,-1.61456356135532e+15,-4.72439021978851e+15,273660417708234,-3.50782947221395e+15,3.69810408792213e+15,-3.53531497146128e+15,50922930839845.1,-8.15709361392522e+15,-1.35606204889112e+15,6.04391751018107e+16,-366364789183284,26566601532628.9,-1.06508370880098e+15,-138677736934988,4.91747106587963e+15,-2.58662421988039e+15,-5.24268044894913e+15,-725102139728810,-1.35516822636563e+15,511028390448272,-971379320295236,-1.29250668078414e+15,3.37988268117097,1.34795753473477e+15,2.12048276935011e+16,-912280779057986,-1.10056598925575e+15,2.33869709289458e+15,-1.18237210706813e+15,-578916870793574,-670541123517356,1.03626275825775e+15,-4.80906219075424e+15,2.2864182993113e+15
2003-03-31,-445091724541950,-4.61977259206044e+16,-2.58269553154098e+15,-1.39541188980393e+15,15.6651575200473,-850082147351795,-9.24010913896012e+16,-94.1151708098839,213086642942841,3.78342938833699e+15,-1.92683764783439e+15,-7.72592347701671e+15,-602988523241237,-700876421951817,3.46507841781814e+16,-3.48360663343079e+15,-6.33369110874602e+15,4.68203180430138e+15,255933725345764,-1.60384159773768e+16,-2.0369705768331e+15,-1.93228034811652e+15,2.47885444387154e+15,-27.4470604222724,1.15647033021247e+15,-1.55184379189588e+15,-2.21482553423395e+15,1.77353300896215e+15,-2.41080476839135e+15,-689753919011986,787874896270888,-1.02985848105146e+16,1.07613538137184e+16,-1.30711837829669e+15,-6.76520368196277e+15,-922437221348213,-4.37409050186265e+15,158003852755805,-258462566300749,41.1930197173428,-1.28073347411042e+15,-1.11340883676597e+15,-2.08479153479671e+16,-3.21061126193992e+15,781568619989216,1.53861814888285e+15,-925015520976550,-882366862458214,-5.69410737842798e+15,-2211738068364.75,-2.01343898583754e+15,-9.23933819388309e+15,-7.43463882197734e+15,-5.55928841294308e+15,-4.05998369214081e+15,-999932942776591,-3.27254246462715e+15,6.74968872528496e+15,223174731091114,2.23727213892256e+15,-603484569033090,-2.17946509534989e+15,-5.6367019745276e+15,-23.008366000096,11.4408344870862,-1.40898206488046e+15,-1.74750705915218e+15,-14.9911228198552,-44245609698382.6,-2.01125346387668e+15,-1.1117316659123e+15,-1.86619206639423e+15,-2.7879823701018e+15,-1.42488894962809e+15,-1.70222798872639e+15,-2.68189647607121e+15,-529035591385828,-8.21388431649822,-2.96592178640591e+15,-1.16713796973656e+15,346673081374229,-726034545726228,2.70901707435063e+15,716718319884322,-1.24317918024219e+15,9.82224475176954,-1.30452578127851e+15,-1.52036385408794e+15,-5.68918435303903e+15,-1.08810300823451e+16,-3.70622314761121e+15,473161563680218,3733.6444669988,1.03726743408252e+15,-2.78606484327218e+15,858139143517111,-1.18225647091501e+15,482928936788724,1.24089173347604e+15,6.31665862264286e+15
