date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
2008-12-31,-1.82,2.53,-0.03,0.29,0.42,0.97,-1.56,-4.21,5.01,0.5,1.04,-5.965339392,-2.69,0.45,NaN,NaN,NaN,NaN,NaN,NaN
2009-03-31,-3.2,0.59,-0.44,0.37,0.25,0.42,-1.69,-6.47,5.03,0.48,1.04,-4.536465183,-2.07,0.39,NaN,NaN,NaN,NaN,NaN,NaN
2009-06-30,-0.14,-0.4,0.43,0.04,0.3,0.23,-0.07,-3.05,4.24,0.48,1.05,8.883275092,-0.03,0.31,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-30,0.38,-0.8,0.62,0.08,0.2,0.13,0.1,-0.19,2.85,0.5,0.99,1.551399659,1.08,0.14,NaN,NaN,NaN,NaN,NaN,NaN
2009-12-31,0.4,-1.12,0.4,0.21,0.22,0.11,0.34,-0.73,2.06,0.48,0.96,-0.232003233,0.28,0.11,NaN,NaN,NaN,NaN,NaN,NaN
2010-03-31,0.81,-0.79,0.25,0.11,0.21,0.11,0.9,-0.37,1.74,0.48,1.02,1.95225589,0.44,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2010-06-30,0.82,-0.65,0.52,0.25,0.24,0.11,0.49,2.99,1.79,0.48,0.96,-0.838460401,0.89,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-30,0.37,-0.74,0.02,0.34,0.33,0.15,0.32,-0.9,1.67,0.5,0.88,-2.882261015,0.35,0.05,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-31,0.57,-0.74,0.27,0.15,0.35,0.2,0.76,0.33,1.44,0.48,0.93,1.221472584,0.88,0.06,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-31,0.99,-0.11,0.45,0.39,0.45,0.22,0.28,1.84,1.3,0.5,1.08,0.538955629,0.71,0.05,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-30,-0.05,-0.49,0.3,0.21,0.47,0.31,0.15,0.05,1.28,0.5,1.12,-1.172282081,0.14,-0.01,NaN,NaN,NaN,NaN,NaN,NaN
2011-09-30,-0.04,-0.7,-0.06,0.32,0.48,0.35,-0.17,-0.91,1.92,0.5,1.07,-0.279359217,-0.49,-0.08,NaN,NaN,NaN,NaN,NaN,NaN
2011-12-31,-0.37,-1.11,0.25,0.23,0.49,0.31,-0.18,-0.53,2.32,0.5,1.05,-1.486722287,-0.31,-0.06,NaN,NaN,NaN,NaN,NaN,NaN
2012-03-31,-0.35,-1.51,0.03,0.42,0.47,0.16,-0.06,-0.34,2.07,0.5,0.91,3.073221818,0.24,-0.04,NaN,NaN,NaN,NaN,NaN,NaN
2012-06-30,-0.41,-2.17,0.1,0.28,0.4,0.1,-0.45,-1.84,2.03,0.5,0.86,-0.79049645,-0.39,-0.14,NaN,NaN,NaN,NaN,NaN,NaN
2012-09-30,-0.25,-2.6,-0.11,0.41,0.33,0.04,-0.45,-1.74,1.89,0.5,0.72,0.752249733,-0.66,-0.11,NaN,NaN,NaN,NaN,NaN,NaN
2012-12-31,-0.46,-3.26,0.03,0.19,0.4,0.03,-0.2,-1.11,1.54,0.5,0.55,0.119299139,-0.24,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-03-31,-0.43,-3.87,-0.03,0.58,0.32,0.03,-0.73,-2.73,1.3,0.5,0.69,1.168150175,-0.43,-0.14,NaN,NaN,NaN,NaN,NaN,NaN
2013-06-30,0.54,-3.73,0.22,0.22,0.25,0.03,0.02,0.72,1.24,0.5,0.72,2.196634002,1.08,-0.09,NaN,NaN,NaN,NaN,NaN,NaN
2013-09-30,0.26,-3.7,0.3,0.13,0.24,0.03,0.31,1.23,1.25,0.5,0.8,-3.108775802,0.08,-0.02,NaN,NaN,NaN,NaN,NaN,NaN
2013-12-31,0.2,-3.43,0.16,0.03,0.22,0.04,0.15,0.5,1.05,0.48,0.8,0.33157235,0.45,-0.02,NaN,NaN,NaN,NaN,NaN,NaN
2014-03-31,-0.13,-3.86,-0.06,0.51,0.3,0.06,-0.81,0.07,0.85,0.48,0.77,1.331815124,-0.67,-0.04,NaN,NaN,NaN,NaN,NaN,NaN
2014-06-30,0.12,-3.95,0.01,0.2,0.12,0.06,0.07,-2.25,0.77,0.45,0.62,-0.51931967,-0.08,0.03,NaN,NaN,NaN,NaN,NaN,NaN
2014-09-30,0.41,-3.79,0.19,0.14,0.15,0.02,0.33,2.07,0.89,0.48,0.5,1.316981763,1.35,0.05,NaN,NaN,NaN,NaN,NaN,NaN
2014-12-31,0.28,-3.53,0.18,0.27,0.15,0,0.22,-0.49,0.99,0.45,0.4,1.408778504,0.07,0.06,NaN,NaN,NaN,NaN,NaN,NaN
2015-03-31,0.59,-3.98,-0.14,0.53,0.44,0,-0.38,0.21,0.98,0.45,0.29,0.509043131,-0.17,0.03,NaN,NaN,NaN,NaN,NaN,NaN
2015-06-30,0.38,-3.55,0.08,0.4,0.2,-0.01,0.7,5.91,0.98,0.45,0.32,-2.105790004,0.8,0.11,NaN,NaN,NaN,NaN,NaN,NaN
2015-09-30,0.37,-3.26,-0.19,0.37,0.2,-0.02,0.02,-3.87,1.14,0.48,0.37,0.890959147,0.65,0.12,NaN,NaN,NaN,NaN,NaN,NaN
2015-12-31,0.36,-3.14,0.29,0.1,0.27,-0.04,0.16,3.35,1.25,0.48,0.3,-0.423255377,0.35,0.16,NaN,NaN,NaN,NaN,NaN,NaN
2016-03-31,0.4,-2.44,0.06,0.28,0.22,-0.07,0.06,0.21,1.44,0.45,0.26,1.248461567,0.03,0.11,NaN,NaN,NaN,NaN,NaN,NaN
2016-06-30,0.17,-2.3,-0.01,0.12,0.07,-0.09,0.35,-0.47,1.19,0.45,0.23,-0.067546847,1.7,0.07,NaN,NaN,NaN,NaN,NaN,NaN
2016-09-30,0.37,-2.3,0.15,0.29,0.2,-0.09,0.27,2.22,1.04,0.45,0.16,0.671307417,-0.88,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-31,0.66,-2.13,0.39,0.11,0.32,-0.09,0.94,0.37,0.98,0.45,0.27,0.128612027,0.76,0.02,NaN,NaN,NaN,NaN,NaN,NaN
2017-03-31,0.78,-1.63,0.18,0.32,0.26,-0.09,0.6,1.45,0.88,0.45,0.35,2.988200448,1.28,-0.01,NaN,NaN,NaN,NaN,NaN,NaN
2017-06-30,0.68,-1.25,-0.04,0.45,0.33,-0.09,0.34,4.03,0.79,0.45,0.29,0.32311636,0.05,0.03,NaN,NaN,NaN,NaN,NaN,NaN
2017-09-30,0.56,-1.05,0.11,0.22,0.34,-0.09,0.15,-2.57,0.68,0.45,0.28,0.248124707,0.87,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2017-12-31,0.88,-0.5,0.3,0.42,0.18,-0.09,0.5,-1.66,0.66,0.48,0.25,0.86550694,0.18,0.05,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-31,0.03,-0.44,-0.11,0.43,0.37,-0.09,0.51,3.49,0.69,0.48,0.29,-0.385623588,0.93,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2018-06-30,0.51,0.45,0.42,0.21,0.34,-0.09,0.53,-0.21,0.82,0.48,0.3,-1.382875722,0.65,0.03,NaN,NaN,NaN,NaN,NaN,NaN
2018-09-30,-0.1,0.58,0.25,0.52,0.29,-0.09,-0.12,2.79,0.89,0.48,0.32,-1.306685619,-0.62,-0.01,NaN,NaN,NaN,NaN,NaN,NaN
2018-12-31,0.63,0.84,0.03,0.51,0.2,-0.09,0.37,1.23,1.09,0.48,0.35,1.449122,0.17,-0.02,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-31,0.59,1.45,0.01,0.38,0.2,-0.09,-0.13,1.07,1.09,0.45,0.28,0.6228243,1.22,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-30,0.35,1.07,0.39,0.3,0.45,-0.09,0.55,5.26,0.96,0.45,0.2,2.039656788,0.43,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-30,0,1.29,0.12,0.5,0.34,-0.11,0.04,-3.34,0.91,0.43,0.04,-1.124042924,0.16,0.07,NaN,NaN,NaN,NaN,NaN,NaN
2019-12-31,-0.14,1.03,-0.32,0.52,0.34,-0.11,-0.18,5.16,0.88,0.43,0.07,0.134184794,-1.32,0.08,NaN,NaN,NaN,NaN,NaN,NaN
2020-03-31,,,,0.6,0.12,-0.12,,,1.08,0.43,0.07,,,0.08,NaN,NaN,NaN,NaN,NaN,NaN
2020-06-30,,,,1.1,0.3,-0.12,,,1.5,0.43,0.12,,,0.08,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-30,,,,-1,-0.07,-0.13,,,1.17,0.4,0.04,,,0.02,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-31,0.32,-5.41,-0.03,0.7,0.06,-0.14,-3.18,1,1.01,0.43,-0.01,-5.662160739,-0.04,0.03,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-31,0.62,-5.26,-0.42,0.64,0.74,-0.14,-1.13,0.43,0.82,0.43,0.01,0.667541195,1.17,0.06,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-30,2.18,-2.13,0.58,0.31,0.14,-0.14,3.96,2.64,0.75,0.43,0.07,-1.86566487,3.47,0.06,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-30,1.77,-0.77,0.67,1.22,0.69,-0.14,3.62,0.87,0.75,0.45,0.04,-0.659006462,1.03,0.05,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-31,0.68,-0.15,-0.23,1.15,0.84,-0.15,0.39,0.57,0.83,0.48,0.08,-0.288192369,0,0.07,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-31,0.32,0.67,-0.53,1.41,1.1,-0.14,0.93,1.77,0.98,0.5,0.21,0.177896384,0.97,0.08,NaN,NaN,NaN,NaN,NaN,NaN
2022-06-30,0.6,0.88,-0.46,1.23,1.55,-0.14,1.47,1.53,1.19,0.53,0.49,-0.368790235,0.26,0.06,NaN,NaN,NaN,NaN,NaN,NaN
2022-09-30,0.41,0.98,0.23,1.27,1.84,0.02,1.42,0.94,1.44,0.55,0.58,-0.954139605,-0.17,0.05,NaN,NaN,NaN,NaN,NaN,NaN
2022-12-31,-0.28,1.18,-0.32,1.86,1.96,0.34,-0.44,-2.85,1.37,0.55,0.76,0.180701201,-0.73,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-31,-0.25,1.79,-0.48,1.97,1.77,0.59,-0.5,2.36,1.12,0.53,0.79,-3.469042853,0.65,0,NaN,NaN,NaN,NaN,NaN,NaN
2023-06-30,-0.03,1.7,-0.19,1.1,1.2,0.79,0.27,-0.72,1.16,0.53,0.8,-0.244613644,-0.04,0.02,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-30,-0.17,1.9,0.49,0.73,0.84,0.91,0.18,-1.15,1.09,0.53,0.84,-0.315290736,-0.37,-0.01,NaN,NaN,NaN,NaN,NaN,NaN
2023-12-31,-0.15,1.82,0.31,1.1,0.46,0.96,-0.71,-0.45,1.11,0.53,0.83,4.07891646,-0.56,-0.01,NaN,NaN,NaN,NaN,NaN,NaN
2024-03-31,0.24,1.91,0.6,0.56,0.75,0.97,0.42,-1.99,0.91,0.5,0.74,-1.43068321,0.82,0.01,NaN,NaN,NaN,NaN,NaN,NaN
2024-06-30,-0.12,1.75,0.36,0.5,0.72,0.94,-0.38,-1.28,0.86,0.5,0.78,0.456379773,0.12,0.04,NaN,NaN,NaN,NaN,NaN,NaN
2024-09-30,0.25,1.64,0.31,0.54,0.74,0.89,0.26,0.83,0.88,0.5,0.74,1.357111149,NaN,0.07,NaN,NaN,NaN,NaN,NaN,NaN
