date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1989-12-31,-0.07719683024619561,-43.35704552827154,0.7160171131788129,0.7098074802074805,0.9124525065434597,2.1525,0.23602995025051587,-1.7344542423637503,0.4750000000000001,,,,-0.16391857897337658,,,,,,
1990-03-31,0.8135151175916677,-42.49840804802619,0.8097895334449101,1.0733186391957084,1.1449570786077778,2.0625,0.9323308085050552,0.43799977599365963,0.41999999999999993,,,,0.6762817204101879,,,,,,
1990-06-30,0.09076377199688235,-43.16038747499991,0.8085890248896943,1.114383528426277,1.1103793014482832,2.06,-0.17537571890164916,-2.9894444465103738,0.4075000000000002,,,,0.2835937398699251,,,,,,
1990-09-30,-0.20120596653397937,-43.95925859477847,0.4655361887743015,0.8524597597557637,1.0060313852015668,2.04,0.5380046662379456,-1.3356460070794995,0.43000000000000016,,,,-0.33847844027294904,,,,,,
1990-12-31,-1.1813362382459114,-44.521873276560356,0.006040729038486736,0.7420688206555504,0.8361389807233444,1.935,-0.4589633399936677,-3.0865677384106394,0.5499999999999998,,,,-0.7307306990914864,,,,,,
1991-03-31,-0.7327476297228186,-45.569224068849756,-0.3934560942451315,0.9743403399463446,0.8826240015021192,1.6075,-1.0912250331723383,-3.208028938046464,0.5449999999999999,,,,-0.47150372800996987,,,,,,
1991-06-30,0.5147952950992685,-45.876049924457945,1.1780760598201878,0.7311235137420269,0.7689679444502495,1.465,0.3736594786760694,-0.5167805572713957,0.4474999999999998,,,,0.03009005949543564,,,,,,
1991-09-30,0.243338573025631,-46.19427588317182,0.39841072371712416,0.7794322564789624,0.8952897530495108,1.4125,0.13563545859358594,-0.8213930954149296,0.43499999999999983,,,,0.010935772523557041,,,,,,
1991-12-31,0.09124053731225379,-46.43565396450931,0.7436743259761069,0.5911091974516225,0.7847529472883252,1.205,-0.17889645402597854,-0.7407308494498666,0.5125000000000002,,,,0.09365300857804293,,,,,,
1992-03-31,0.9347716225944991,-46.45446742159176,2.198491206100833,0.37069313634336964,0.7614050344877832,1.005,1.8527052605997518,0.3101386916041199,0.47499999999999987,,,,1.4440934009520623,,,,,,
