Date,RStar5Y_LB68,RStar5Y_LB95,RStar5Y_UB95,RStar5Y_UB68,RStar5Y_Mean,RStar10Y_Mean,Country
1990-03-31,4.877948470900592,4.304038146333813,6.618834157940633,6.0518046141063815,5.470097069563171,4.097964404061143,EA
1990-06-30,4.6745371479659905,4.069484106910433,6.405210975025671,5.83889922553003,5.253194584431813,4.0296551346450595,EA
1990-09-30,4.753022199922679,4.184037164433073,6.473387098202631,5.92959799766286,5.340353910717021,4.058845473657497,EA
1990-12-31,4.8648513706088785,4.277414434844317,6.582387491191928,6.037181130378857,5.447758512573008,4.124070586608054,EA
1991-03-31,4.6766057145763265,4.090097350724279,6.414705629469541,5.847635587974787,5.26229056694001,4.014797946201156,EA
1991-06-30,4.587071771753929,4.005799513860087,6.319325747155666,5.754598701315491,5.168029952026907,3.94832581082773,EA
1991-09-30,4.551061994942948,3.972956604505623,6.302705824961277,5.735747156695722,5.146523592619296,3.9357280404823216,EA
1991-12-31,4.555240198405498,3.9745821766339415,6.2882199293488386,5.719695095276385,5.131480770197896,3.9018570983740504,EA
1992-03-31,4.473496952361147,3.8847779667183784,6.184772298021969,5.634556430981402,5.051441741203771,3.7939942588424094,EA
1992-06-30,4.280916842732508,3.6978083558808064,6.00379168272846,5.442107703423634,4.860373050468082,3.737643894179114,EA
1992-09-30,4.394100468374848,3.810712027153641,6.115838593018364,5.557163702364843,4.973684378880491,3.7814818938790076,EA
1992-12-31,4.237008164420801,3.643851427903887,5.958391716149842,5.388412517652257,4.806985026703791,3.6758895978862447,EA
1993-03-31,3.668175992733628,3.086730673203393,5.355023303287149,4.821036924474284,4.237448588579035,3.32692771044035,EA
1993-06-30,3.439139371384763,2.8676528699533166,5.145919383293224,4.5890908253900005,4.009695149075687,3.1699032010928185,EA
1993-09-30,3.1440983428213687,2.5811829268318887,4.857275007292287,4.289704139765748,3.711896814412394,2.927475005835281,EA
1993-12-31,2.843473269560286,2.272370446381701,4.5388096333965,3.9804509981542098,3.4064342362378754,2.751689799383568,EA
1994-03-31,2.7536046529253198,2.1884929367491077,4.435412401723024,3.9031735608073936,3.3223491209033065,2.6359846228235897,EA
1994-06-30,2.8513174712719973,2.316616375979128,4.571486540362446,4.003916032613551,3.4310806229901276,2.7282123808272845,EA
1994-09-30,2.9716470359324045,2.4277789554164633,4.674293388183999,4.118519770652199,3.548334037970898,2.832470427094849,EA
1994-12-31,3.0338963361311433,2.502574517690512,4.735779151847931,4.17889721094127,3.607413835019048,2.845788246207177,EA
1995-03-31,3.0089646561230983,2.4502196523579203,4.691709359969681,4.141728245773132,3.5737699115756483,2.864864078183678,EA
1995-06-30,2.9769633138634757,2.4121356765249518,4.646403280906203,4.0962973095078485,3.535098252742636,2.796413248581181,EA
1995-09-30,2.6387173680394955,2.0936149619654882,4.340564552503874,3.789269883665482,3.2135649333276497,2.6094129286095264,EA
1995-12-31,2.5467703776361317,2.0086293731825546,4.258300452478689,3.7038473004489005,3.127938372225913,2.5195815782461253,EA
1996-03-31,2.3154173045579847,1.7683378918729178,3.995157200676548,3.448138844895359,2.879162720765728,2.384780995186272,EA
1996-06-30,2.2932451754252523,1.755576112289972,3.9809585857132292,3.42840582044988,2.859958040474342,2.3099831751568325,EA
1996-09-30,2.1866990334615632,1.6531186165857852,3.858961462807326,3.3214420567695546,2.7559390894255467,2.2818160132338674,EA
1996-12-31,1.9280429034791082,1.3913527307050777,3.6084773518544266,3.0564921009572097,2.495463645585374,2.1173377793556183,EA
1997-03-31,1.8401384088948118,1.2790431875282455,3.507427076487167,2.9673018065184036,2.401884907889708,2.0605460262990882,EA
1997-06-30,1.9214421733219744,1.3750569992116708,3.590310466586196,3.038179197866789,2.483828673321863,2.020357958026001,EA
1997-09-30,1.6665534093767986,1.1236220920937716,3.296459009106871,2.762562935837774,2.2189814327660224,1.8936634804859431,EA
1997-12-31,1.6474372471789875,1.1157232936380967,3.2789719160446245,2.7393808096276357,2.197545989152275,1.8195407427906791,EA
1998-03-31,1.4331359570125701,0.8979487724324657,3.032867166918224,2.512602592054268,1.9767316992478008,1.6479928164295976,EA
1998-06-30,1.2950329663597164,0.7552413310753217,2.8773256296949494,2.361953135745567,1.8289446730761412,1.5881233470982323,EA
1998-09-30,1.312108802531344,0.7915563248630293,2.893413340926509,2.3781776425363446,1.8432820789916546,1.551895620742654,EA
1998-12-31,1.1136329654479882,0.6114170937308234,2.6845182999906116,2.173914410118445,1.6440023630870169,1.4215068364182915,EA
1999-03-31,0.9783037765978275,0.48292101616247685,2.536348612556453,2.032502524062934,1.5022446292025677,1.314092383200336,EA
