date,50.0% LB,50.0% UB,mean,HLW,,,date,50.0% LB,50.0% UB,mean,,,,Date,With FG,WithoutFG
6/30/2015,-1.90047119,-1.90047119,-1.90047119,0.486464175,,,6/30/2015,-1.90047119,-1.90047119,-1.90047119,,,,6/30/2015,-1.90047119,-1.500692046
9/30/2015,-1.831093518,-1.831093518,-1.831093518,0.441133495,,,9/30/2015,-1.831093518,-1.831093518,-1.831093518,,,,9/30/2015,-1.831093518,-1.249109879
12/31/2015,-2.305441449,-2.305441449,-2.305441449,0.501894234,,,12/31/2015,-2.305441449,-2.305441449,-2.305441449,,,,12/31/2015,-2.305441449,-1.527416204
3/31/2016,-2.634145418,-2.634145418,-2.634145418,0.343855298,,,3/31/2016,-2.634145418,-2.634145418,-2.634145418,,,,3/31/2016,-2.634145418,-1.549429463
6/30/2016,-2.673687423,-2.673687423,-2.673687423,0.358888128,,,6/30/2016,-2.673687423,-2.673687423,-2.673687423,,,,6/30/2016,-2.673687423,-1.463370542
9/30/2016,-2.781186364,-2.781186364,-2.781186364,0.423361701,,,9/30/2016,-2.781186364,-2.781186364,-2.781186364,,,,9/30/2016,-2.781186364,-1.570952255
12/31/2016,-2.464023933,-2.464023933,-2.464023933,0.487468829,,,12/31/2016,-2.464023933,-2.464023933,-2.464023933,,,,12/31/2016,-2.464023933,-1.346062045
3/31/2017,-2.292714512,-2.292714512,-2.292714512,0.639928767,,,3/31/2017,-2.292714512,-2.292714512,-2.292714512,,,,3/31/2017,-2.292714512,-1.179554888
6/30/2017,-2.463739758,-2.463739758,-2.463739758,0.652843101,,,6/30/2017,-2.463739758,-2.463739758,-2.463739758,,,,6/30/2017,-2.463739758,-1.485934385
9/30/2017,-2.234111019,-2.234111019,-2.234111019,0.675146625,,,9/30/2017,-2.234111019,-2.234111019,-2.234111019,,,,9/30/2017,-2.234111019,-1.275615614
12/31/2017,-2.337399996,-2.337399996,-2.337399996,0.653277592,,,12/31/2017,-2.337399996,-2.337399996,-2.337399996,,,,12/31/2017,-2.337399996,-1.318039664
3/31/2018,-2.239575047,-2.239575047,-2.239575047,0.608420304,,,3/31/2018,-2.239575047,-2.239575047,-2.239575047,,,,3/31/2018,-2.239575047,-1.239755057
6/30/2018,-2.280322424,-2.280322424,-2.280322424,0.65054788,,,6/30/2018,-2.280322424,-2.280322424,-2.280322424,,,,6/30/2018,-2.280322424,-1.21975076
9/30/2018,-2.315096844,-2.315096844,-2.315096844,0.528171038,,,9/30/2018,-2.315096844,-2.315096844,-2.315096844,,,,9/30/2018,-2.315096844,-1.183301328
12/31/2018,-2.351663423,-2.351663423,-2.351663423,0.493782438,,,12/31/2018,-2.351663423,-2.351663423,-2.351663423,,,,12/31/2018,-2.351663423,-1.202312431
3/31/2019,-2.290491568,-2.290491568,-2.290491568,0.503110322,,,3/31/2019,-2.290491568,-2.290491568,-2.290491568,,,,3/31/2019,-2.290491568,-1.243373922
6/30/2019,-2.643637949,-2.643637949,-2.643637949,0.602183006,,,6/30/2019,-2.643637949,-2.643637949,-2.643637949,,,,6/30/2019,-2.643637949,-1.436735197
9/30/2019,-2.958811784,-2.958811784,-2.958811784,0.585027377,,,9/30/2019,-2.958811784,-2.958811784,-2.958811784,,,,9/30/2019,-2.958811784,-1.446632078
12/31/2019,-3.027789381,-3.027789381,-3.027789381,0.471458476,,,12/31/2019,-3.027789381,-3.027789381,-3.027789381,,,,12/31/2019,-3.027789381,-1.695701325
3/31/2020,-3.266722004,-3.266722004,-3.266722004,0.20430835,,,3/31/2020,-3.266722004,-3.266722004,-3.266722004,,,,3/31/2020,-3.266722004,-1.89469281
6/30/2020,-3.472955882,-3.472955882,-3.472955882,0.194646476,,,6/30/2020,-3.472955882,-3.472955882,-3.472955882,,,,6/30/2020,-3.472955882,-2.113610141
9/30/2020,-3.345914803,-3.345914803,-3.345914803,0.207905358,,,9/30/2020,-3.345914803,-3.345914803,-3.345914803,,,,9/30/2020,-3.345914803,-2.017123375
12/31/2020,-3.769026858,-3.769026858,-3.769026858,0.202928633,,,12/31/2020,-3.769026858,-3.769026858,-3.769026858,,,,12/31/2020,-3.769026858,-2.473813567
3/31/2021,-3.567504985,-3.567504985,-3.567504985,0.415676335,,,3/31/2021,-3.567504985,-3.567504985,-3.567504985,,,,3/31/2021,-3.567504985,-2.451065882
6/30/2021,-3.044316428,-3.044316428,-3.044316428,0.307821773,,,6/30/2021,-3.044316428,-3.044316428,-3.044316428,,,,6/30/2021,-3.044316428,-1.873409956
9/30/2021,-2.839491298,-2.839491298,-2.839491298,0.275133234,,,9/30/2021,-2.839491298,-2.839491298,-2.839491298,,,,9/30/2021,-2.839491298,-1.630124325
12/31/2021,-2.927944668,-2.927944668,-2.927944668,0.382876195,,,12/31/2021,-2.927944668,-2.927944668,-2.927944668,,,,12/31/2021,-2.927944668,-1.669140204
3/31/2022,-2.532817897,-2.532817897,-2.532817897,0.580244095,,,3/31/2022,-2.532817897,-2.532817897,-2.532817897,,,,3/31/2022,-2.532817897,-1.336120693
6/30/2022,-1.731993958,-1.731993958,-1.731993958,0.573345611,,,6/30/2022,-1.731993958,-1.731993958,-1.731993958,,,,6/30/2022,-1.731993958,-0.814385968
9/30/2022,-1.228033783,-1.228033783,-1.228033783,0.745479278,,,9/30/2022,-1.228033783,-1.228033783,-1.228033783,,,,9/30/2022,-1.228033783,-0.482876663
12/31/2022,-0.786843479,-0.786843479,-0.786843479,0.855327768,,,12/31/2022,-0.786843479,-0.786843479,-0.786843479,,,,12/31/2022,-0.786843479,-0.165957483
3/31/2023,-0.538591434,-0.538591434,-0.538591434,0.822711523,,,3/31/2023,-0.538591434,-0.538591434,-0.538591434,,,,3/31/2023,-0.538591434,-0.010066333
6/30/2023,-0.162821123,-0.162821123,-0.162821123,0.635487555,,,6/30/2023,-0.162821123,-0.162821123,-0.162821123,,,,6/30/2023,-0.162821123,0.292353195
9/30/2023,0.202906821,0.202906821,0.202906821,0.445922253,,,9/30/2023,0.202906821,0.202906821,0.202906821,,,,9/30/2023,0.202906821,0.596105186
12/31/2023,0.271742176,0.271742176,0.271742176,0.277383403,,,12/31/2023,0.271742176,0.271742176,0.271742176,,,,12/31/2023,0.271742176,0.613805693
3/31/2024,0.348894911,0.348894911,0.348894911,0.294744972,,,3/31/2024,0.348894911,0.348894911,0.348894911,,,,3/31/2024,0.348894911,0.6517797
6/30/2024,0.420433255,0.420433255,0.420433255,0.145793228,,,6/30/2024,0.420433255,0.420433255,0.420433255,,,,6/30/2024,0.420433255,0.697884836
